{'order_id': 'o_97495', 'user_id': 'u_3547614401', 'pro_id': '1594165', 'order_time': '1-06-2023_12:57:58'}
{'order_id': 'o_59206', 'user_id': 'u_9686480567', 'pro_id': '1220461', 'order_time': '11-11-2023_15:32:09'}
{'order_id': 'o_91706', 'user_id': 'u_9686480567', 'pro_id': '1689936', 'order_time': '23-09-2023_12:41:09'}
{'order_id': 'o_20911', 'user_id': 'u_9686480567', 'pro_id': '1383351', 'order_time': '20-03-2023_09:06:44'}
{'order_id': 'o_44074', 'user_id': 'u_9686480567', 'pro_id': '1229878', 'order_time': '20-03-2023_13:56:01'}
{'order_id': 'o_21570', 'user_id': 'u_9686480567', 'pro_id': '1671194', 'order_time': '25-12-2023_04:21:23'}
{'order_id': 'o_92542', 'user_id': 'u_9686480567', 'pro_id': '1118965', 'order_time': '14-09-2023_02:13:00'}
{'order_id': 'o_81585', 'user_id': 'u_9686480567', 'pro_id': '1640545', 'order_time': '27-07-2023_07:14:13'}
{'order_id': 'o_83545', 'user_id': 'u_9686480567', 'pro_id': '1707006', 'order_time': '27-03-2023_19:15:15'}
{'order_id': 'o_54373', 'user_id': 'u_9686480567', 'pro_id': '1165608', 'order_time': '3-05-2023_13:53:34'}
{'order_id': 'o_13823', 'user_id': 'u_9686480567', 'pro_id': '1284199', 'order_time': '22-12-2023_02:51:05'}
{'order_id': 'o_71909', 'user_id': 'u_9686480567', 'pro_id': '1153154', 'order_time': '10-12-2023_01:24:04'}
{'order_id': 'o_95263', 'user_id': 'u_9686480567', 'pro_id': '1273070', 'order_time': '21-08-2023_06:09:27'}
{'order_id': 'o_57725', 'user_id': 'u_9686480567', 'pro_id': '1585104', 'order_time': '24-09-2023_19:40:04'}
{'order_id': 'o_79367', 'user_id': 'u_9686480567', 'pro_id': '1565371', 'order_time': '1-01-2023_09:58:29'}
{'order_id': 'o_75451', 'user_id': 'u_9686480567', 'pro_id': '1264281', 'order_time': '24-05-2023_17:49:40'}
{'order_id': 'o_45509', 'user_id': 'u_9686480567', 'pro_id': '1494784', 'order_time': '17-03-2023_18:05:25'}
{'order_id': 'o_44741', 'user_id': 'u_9686480567', 'pro_id': '1366933', 'order_time': '1-09-2023_04:30:43'}
{'order_id': 'o_46998', 'user_id': 'u_9686480567', 'pro_id': '1284377', 'order_time': '17-09-2023_05:32:02'}
{'order_id': 'o_35391', 'user_id': 'u_9686480567', 'pro_id': '1350993', 'order_time': '2-12-2023_07:54:19'}
{'order_id': 'o_15880', 'user_id': 'u_9686480567', 'pro_id': '1043825', 'order_time': '7-05-2023_19:57:18'}
{'order_id': 'o_74520', 'user_id': 'u_9686480567', 'pro_id': '1514919', 'order_time': '25-05-2023_07:15:52'}
{'order_id': 'o_41670', 'user_id': 'u_9686480567', 'pro_id': '1339280', 'order_time': '26-02-2023_20:29:27'}
{'order_id': 'o_17020', 'user_id': 'u_9686480567', 'pro_id': '1663973', 'order_time': '25-11-2023_10:23:23'}
{'order_id': 'o_22344', 'user_id': 'u_9686480567', 'pro_id': '1469247', 'order_time': '1-03-2023_08:27:22'}
{'order_id': 'o_25470', 'user_id': 'u_9686480567', 'pro_id': '1675636', 'order_time': '4-07-2023_11:23:45'}
{'order_id': 'o_74948', 'user_id': 'u_9686480567', 'pro_id': '1441699', 'order_time': '1-05-2023_09:19:17'}
{'order_id': 'o_65045', 'user_id': 'u_9686480567', 'pro_id': '1675715', 'order_time': '22-05-2023_02:51:49'}
{'order_id': 'o_94780', 'user_id': 'u_9686480567', 'pro_id': '1427214', 'order_time': '26-06-2023_08:01:13'}
{'order_id': 'o_12154', 'user_id': 'u_9686480567', 'pro_id': '1576861', 'order_time': '4-12-2023_23:40:35'}
{'order_id': 'o_61032', 'user_id': 'u_9686480567', 'pro_id': '1173753', 'order_time': '13-08-2023_07:28:02'}
{'order_id': 'o_46246', 'user_id': 'u_9686480567', 'pro_id': '1611941', 'order_time': '14-11-2023_04:15:24'}
{'order_id': 'o_73719', 'user_id': 'u_9686480567', 'pro_id': '1588000', 'order_time': '14-11-2023_04:31:40'}
{'order_id': 'o_30800', 'user_id': 'u_9686480567', 'pro_id': '1718000', 'order_time': '15-08-2023_05:06:53'}
{'order_id': 'o_20949', 'user_id': 'u_9686480567', 'pro_id': '1570162', 'order_time': '17-11-2023_16:41:59'}
{'order_id': 'o_12821', 'user_id': 'u_9686480567', 'pro_id': '1326350', 'order_time': '20-04-2023_19:39:46'}
{'order_id': 'o_92090', 'user_id': 'u_9686480567', 'pro_id': '1150543', 'order_time': '25-04-2023_10:18:59'}
{'order_id': 'o_92587', 'user_id': 'u_9686480567', 'pro_id': '1263907', 'order_time': '12-06-2023_07:30:18'}
{'order_id': 'o_69352', 'user_id': 'u_9686480567', 'pro_id': '1041632', 'order_time': '26-01-2023_09:17:29'}
{'order_id': 'o_43710', 'user_id': 'u_9686480567', 'pro_id': '1134958', 'order_time': '12-02-2023_09:16:48'}
{'order_id': 'o_84128', 'user_id': 'u_9686480567', 'pro_id': '1333534', 'order_time': '3-11-2023_01:56:11'}
{'order_id': 'o_23342', 'user_id': 'u_9686480567', 'pro_id': '1686297', 'order_time': '13-05-2023_23:14:23'}
{'order_id': 'o_39555', 'user_id': 'u_9686480567', 'pro_id': '1698541', 'order_time': '6-10-2023_18:13:10'}
{'order_id': 'o_16434', 'user_id': 'u_9686480567', 'pro_id': '1035285', 'order_time': '11-08-2023_03:50:51'}
{'order_id': 'o_76533', 'user_id': 'u_9686480567', 'pro_id': '1433658', 'order_time': '12-03-2023_23:20:09'}
{'order_id': 'o_57559', 'user_id': 'u_9686480567', 'pro_id': '1707656', 'order_time': '7-03-2023_15:56:17'}
{'order_id': 'o_88857', 'user_id': 'u_9686480567', 'pro_id': '1710765', 'order_time': '16-05-2023_08:50:45'}
{'order_id': 'o_83985', 'user_id': 'u_9686480567', 'pro_id': '1388120', 'order_time': '17-03-2023_09:51:25'}
{'order_id': 'o_30038', 'user_id': 'u_9686480567', 'pro_id': '1576760', 'order_time': '9-10-2023_14:34:17'}
{'order_id': 'o_80351', 'user_id': 'u_9686480567', 'pro_id': '1070654', 'order_time': '15-02-2023_14:17:13'}
{'order_id': 'o_43388', 'user_id': 'u_9686480567', 'pro_id': '1416885', 'order_time': '7-11-2023_04:00:13'}
{'order_id': 'o_13817', 'user_id': 'u_9686480567', 'pro_id': '1339494', 'order_time': '2-04-2023_03:39:52'}
{'order_id': 'o_66182', 'user_id': 'u_9686480567', 'pro_id': '1044313', 'order_time': '3-01-2023_17:50:47'}
{'order_id': 'o_71215', 'user_id': 'u_9686480567', 'pro_id': '1267835', 'order_time': '25-05-2023_16:28:13'}
{'order_id': 'o_32681', 'user_id': 'u_9686480567', 'pro_id': '1668156', 'order_time': '3-01-2023_11:41:06'}
{'order_id': 'o_16706', 'user_id': 'u_9686480567', 'pro_id': '1450559', 'order_time': '4-01-2023_07:52:48'}
{'order_id': 'o_39633', 'user_id': 'u_9686480567', 'pro_id': '1592924', 'order_time': '18-10-2023_05:01:01'}
{'order_id': 'o_22622', 'user_id': 'u_9686480567', 'pro_id': '1380405', 'order_time': '16-06-2023_03:48:33'}
{'order_id': 'o_54436', 'user_id': 'u_9686480567', 'pro_id': '1558511', 'order_time': '10-09-2023_08:42:18'}
{'order_id': 'o_45688', 'user_id': 'u_9686480567', 'pro_id': '1164775', 'order_time': '18-10-2023_07:53:10'}
{'order_id': 'o_96406', 'user_id': 'u_9686480567', 'pro_id': '1437105', 'order_time': '23-07-2023_13:35:10'}
{'order_id': 'o_49746', 'user_id': 'u_9686480567', 'pro_id': '1281655', 'order_time': '5-04-2023_16:09:10'}
{'order_id': 'o_88113', 'user_id': 'u_9686480567', 'pro_id': '1427645', 'order_time': '19-01-2023_19:03:39'}
{'order_id': 'o_96766', 'user_id': 'u_9686480567', 'pro_id': '1405437', 'order_time': '27-03-2023_01:09:18'}
{'order_id': 'o_74860', 'user_id': 'u_9686480567', 'pro_id': '1290678', 'order_time': '15-02-2023_17:49:59'}
{'order_id': 'o_45113', 'user_id': 'u_9686480567', 'pro_id': '1412354', 'order_time': '24-08-2023_04:42:53'}
{'order_id': 'o_46933', 'user_id': 'u_9686480567', 'pro_id': '1710772', 'order_time': '20-09-2023_09:58:47'}
{'order_id': 'o_42567', 'user_id': 'u_9686480567', 'pro_id': '1229403', 'order_time': '4-07-2023_03:04:31'}
{'order_id': 'o_13019', 'user_id': 'u_9686480567', 'pro_id': '1390536', 'order_time': '9-12-2023_11:01:54'}
{'order_id': 'o_36728', 'user_id': 'u_9686480567', 'pro_id': '1576699', 'order_time': '14-03-2023_10:50:37'}
{'order_id': 'o_41582', 'user_id': 'u_9686480567', 'pro_id': '1686108', 'order_time': '8-03-2023_18:30:55'}
{'order_id': 'o_10807', 'user_id': 'u_9686480567', 'pro_id': '1559900', 'order_time': '10-01-2023_12:04:06'}
{'order_id': 'o_15934', 'user_id': 'u_9686480567', 'pro_id': '1366042', 'order_time': '25-06-2023_06:23:43'}
{'order_id': 'o_84238', 'user_id': 'u_9686480567', 'pro_id': '1158525', 'order_time': '12-12-2023_06:39:46'}
{'order_id': 'o_66942', 'user_id': 'u_9686480567', 'pro_id': '1310765', 'order_time': '7-11-2023_04:50:19'}
{'order_id': 'o_39227', 'user_id': 'u_9686480567', 'pro_id': '1292783', 'order_time': '15-09-2023_12:33:23'}
{'order_id': 'o_87709', 'user_id': 'u_9686480567', 'pro_id': '1717807', 'order_time': '9-05-2023_14:29:55'}
{'order_id': 'o_89814', 'user_id': 'u_9686480567', 'pro_id': '1722060', 'order_time': '2-09-2023_02:41:56'}
{'order_id': 'o_64348', 'user_id': 'u_9686480567', 'pro_id': '1580306', 'order_time': '22-02-2023_15:04:28'}
{'order_id': 'o_90553', 'user_id': 'u_9686480567', 'pro_id': '1062005', 'order_time': '27-09-2023_09:14:04'}
{'order_id': 'o_18777', 'user_id': 'u_9686480567', 'pro_id': '1128139', 'order_time': '6-12-2023_12:34:43'}
{'order_id': 'o_96089', 'user_id': 'u_9686480567', 'pro_id': '1657502', 'order_time': '12-12-2023_08:26:53'}
{'order_id': 'o_85543', 'user_id': 'u_9686480567', 'pro_id': '1573921', 'order_time': '12-07-2023_22:22:32'}
{'order_id': 'o_96851', 'user_id': 'u_9686480567', 'pro_id': '1217620', 'order_time': '22-08-2023_06:28:54'}
{'order_id': 'o_77547', 'user_id': 'u_9686480567', 'pro_id': '1688654', 'order_time': '17-02-2023_14:49:13'}
{'order_id': 'o_84786', 'user_id': 'u_9686480567', 'pro_id': '1351053', 'order_time': '21-10-2023_06:31:22'}
{'order_id': 'o_23976', 'user_id': 'u_9686480567', 'pro_id': '1430575', 'order_time': '17-11-2023_23:37:22'}
{'order_id': 'o_47357', 'user_id': 'u_9686480567', 'pro_id': '1378713', 'order_time': '21-08-2023_11:00:50'}
{'order_id': 'o_21256', 'user_id': 'u_9686480567', 'pro_id': '1452000', 'order_time': '11-01-2023_17:08:07'}
{'order_id': 'o_93450', 'user_id': 'u_9686480567', 'pro_id': '1045281', 'order_time': '17-10-2023_22:48:52'}
{'order_id': 'o_88240', 'user_id': 'u_9686480567', 'pro_id': '1298332', 'order_time': '16-09-2023_10:17:42'}
{'order_id': 'o_51233', 'user_id': 'u_9686480567', 'pro_id': '1279496', 'order_time': '25-01-2023_05:54:57'}
{'order_id': 'o_19933', 'user_id': 'u_9686480567', 'pro_id': '1252683', 'order_time': '11-10-2023_05:32:05'}
{'order_id': 'o_79960', 'user_id': 'u_9686480567', 'pro_id': '1427211', 'order_time': '6-03-2023_09:39:35'}
{'order_id': 'o_93895', 'user_id': 'u_9686480567', 'pro_id': '1707161', 'order_time': '7-01-2023_09:33:44'}
{'order_id': 'o_51606', 'user_id': 'u_9686480567', 'pro_id': '1640348', 'order_time': '6-03-2023_05:59:23'}
{'order_id': 'o_76762', 'user_id': 'u_9686480567', 'pro_id': '1083940', 'order_time': '8-06-2023_06:23:40'}
{'order_id': 'o_53627', 'user_id': 'u_9686480567', 'pro_id': '1290956', 'order_time': '26-12-2023_05:39:43'}
{'order_id': 'o_23307', 'user_id': 'u_9686480567', 'pro_id': '1158525', 'order_time': '17-08-2023_12:55:44'}
{'order_id': 'o_76052', 'user_id': 'u_9686480567', 'pro_id': '1664259', 'order_time': '8-12-2023_14:37:59'}
{'order_id': 'o_20711', 'user_id': 'u_9686480567', 'pro_id': '1537530', 'order_time': '5-10-2023_09:16:37'}
{'order_id': 'o_70652', 'user_id': 'u_9686480567', 'pro_id': '1649732', 'order_time': '1-07-2023_00:27:20'}
{'order_id': 'o_30472', 'user_id': 'u_9686480567', 'pro_id': '1338688', 'order_time': '26-07-2023_11:58:17'}
{'order_id': 'o_62889', 'user_id': 'u_9686480567', 'pro_id': '1193585', 'order_time': '25-03-2023_06:12:03'}
{'order_id': 'o_66356', 'user_id': 'u_9686480567', 'pro_id': '1670753', 'order_time': '9-06-2023_08:20:44'}
{'order_id': 'o_28683', 'user_id': 'u_9686480567', 'pro_id': '1204781', 'order_time': '10-10-2023_01:05:39'}
{'order_id': 'o_93665', 'user_id': 'u_9686480567', 'pro_id': '1704705', 'order_time': '13-04-2023_21:01:33'}
{'order_id': 'o_77521', 'user_id': 'u_9686480567', 'pro_id': '1693365', 'order_time': '5-10-2023_14:21:44'}
{'order_id': 'o_47537', 'user_id': 'u_9686480567', 'pro_id': '1711817', 'order_time': '1-07-2023_23:17:14'}
{'order_id': 'o_98651', 'user_id': 'u_9686480567', 'pro_id': '1648788', 'order_time': '11-01-2023_13:25:09'}
{'order_id': 'o_31684', 'user_id': 'u_9686480567', 'pro_id': '989825', 'order_time': '7-03-2023_06:19:23'}
{'order_id': 'o_56047', 'user_id': 'u_9686480567', 'pro_id': '1243758', 'order_time': '19-06-2023_03:08:42'}
{'order_id': 'o_72872', 'user_id': 'u_9686480567', 'pro_id': '1607713', 'order_time': '27-01-2023_10:07:21'}
{'order_id': 'o_18607', 'user_id': 'u_9686480567', 'pro_id': '1409570', 'order_time': '21-03-2023_00:08:15'}
{'order_id': 'o_77203', 'user_id': 'u_9686480567', 'pro_id': '1719749', 'order_time': '7-01-2023_20:15:06'}
{'order_id': 'o_33121', 'user_id': 'u_9686480567', 'pro_id': '1069419', 'order_time': '15-06-2023_10:31:22'}
{'order_id': 'o_41349', 'user_id': 'u_9686480567', 'pro_id': '1366685', 'order_time': '12-03-2023_03:37:12'}
{'order_id': 'o_30856', 'user_id': 'u_9686480567', 'pro_id': '1335100', 'order_time': '9-08-2023_03:04:25'}
{'order_id': 'o_50256', 'user_id': 'u_9686480567', 'pro_id': '1117458', 'order_time': '24-02-2023_19:55:29'}
{'order_id': 'o_41041', 'user_id': 'u_9686480567', 'pro_id': '1643595', 'order_time': '25-06-2023_21:50:18'}
{'order_id': 'o_40900', 'user_id': 'u_9686480567', 'pro_id': '1478494', 'order_time': '2-05-2023_14:28:51'}
{'order_id': 'o_28218', 'user_id': 'u_9686480567', 'pro_id': '1592594', 'order_time': '8-02-2023_04:49:01'}
{'order_id': 'o_57170', 'user_id': 'u_9686480567', 'pro_id': '1702403', 'order_time': '13-11-2023_05:47:57'}
{'order_id': 'o_68513', 'user_id': 'u_9686480567', 'pro_id': '1688166', 'order_time': '6-03-2023_05:57:40'}
{'order_id': 'o_49079', 'user_id': 'u_9686480567', 'pro_id': '1570290', 'order_time': '24-06-2023_02:30:59'}
{'order_id': 'o_94292', 'user_id': 'u_9686480567', 'pro_id': '1399831', 'order_time': '23-08-2023_02:52:49'}
{'order_id': 'o_90246', 'user_id': 'u_9686480567', 'pro_id': '1336088', 'order_time': '4-11-2023_17:38:26'}
{'order_id': 'o_84400', 'user_id': 'u_9686480567', 'pro_id': '992047', 'order_time': '17-10-2023_18:46:50'}
{'order_id': 'o_70904', 'user_id': 'u_9686480567', 'pro_id': '1255490', 'order_time': '18-08-2023_07:55:19'}
{'order_id': 'o_21542', 'user_id': 'u_9686480567', 'pro_id': '1546689', 'order_time': '20-10-2023_00:32:29'}
{'order_id': 'o_28893', 'user_id': 'u_9686480567', 'pro_id': '1418366', 'order_time': '14-01-2023_00:57:41'}
{'order_id': 'o_85402', 'user_id': 'u_9686480567', 'pro_id': '1572379', 'order_time': '12-10-2023_12:14:20'}
{'order_id': 'o_46297', 'user_id': 'u_2010783619', 'pro_id': '1591464', 'order_time': '17-03-2023_21:03:53'}
{'order_id': 'o_19392', 'user_id': 'u_2010783619', 'pro_id': '1064712', 'order_time': '14-11-2023_17:05:26'}
{'order_id': 'o_72858', 'user_id': 'u_2010783619', 'pro_id': '1662228', 'order_time': '5-03-2023_20:04:06'}
{'order_id': 'o_78707', 'user_id': 'u_2010783619', 'pro_id': '1462870', 'order_time': '12-02-2023_01:00:58'}
{'order_id': 'o_91784', 'user_id': 'u_2010783619', 'pro_id': '1205617', 'order_time': '18-03-2023_04:14:32'}
{'order_id': 'o_28839', 'user_id': 'u_2010783619', 'pro_id': '1517932', 'order_time': '19-04-2023_14:00:18'}
{'order_id': 'o_97980', 'user_id': 'u_2010783619', 'pro_id': '1113537', 'order_time': '20-02-2023_02:45:09'}
{'order_id': 'o_14353', 'user_id': 'u_2010783619', 'pro_id': '1709795', 'order_time': '24-03-2023_20:32:13'}
{'order_id': 'o_19367', 'user_id': 'u_2010783619', 'pro_id': '1652370', 'order_time': '16-03-2023_22:56:14'}
{'order_id': 'o_64082', 'user_id': 'u_2010783619', 'pro_id': '1069606', 'order_time': '3-06-2023_13:49:53'}
{'order_id': 'o_38360', 'user_id': 'u_2010783619', 'pro_id': '1294838', 'order_time': '6-07-2023_16:16:08'}
{'order_id': 'o_32492', 'user_id': 'u_2010783619', 'pro_id': '1433385', 'order_time': '21-12-2023_15:44:00'}
{'order_id': 'o_17602', 'user_id': 'u_2010783619', 'pro_id': '1703335', 'order_time': '19-11-2023_14:30:25'}
{'order_id': 'o_89190', 'user_id': 'u_2010783619', 'pro_id': '1135507', 'order_time': '21-08-2023_06:17:10'}
{'order_id': 'o_74350', 'user_id': 'u_2010783619', 'pro_id': '1388765', 'order_time': '15-11-2023_06:03:17'}
{'order_id': 'o_61672', 'user_id': 'u_2010783619', 'pro_id': '1714490', 'order_time': '3-05-2023_20:56:15'}
{'order_id': 'o_17826', 'user_id': 'u_2010783619', 'pro_id': '1335489', 'order_time': '25-11-2023_13:49:50'}
{'order_id': 'o_10316', 'user_id': 'u_2010783619', 'pro_id': '1703698', 'order_time': '5-03-2023_15:18:13'}
{'order_id': 'o_88813', 'user_id': 'u_2010783619', 'pro_id': '1320312', 'order_time': '18-01-2023_09:38:10'}
{'order_id': 'o_28677', 'user_id': 'u_2010783619', 'pro_id': '1274581', 'order_time': '21-02-2023_06:06:39'}
{'order_id': 'o_31162', 'user_id': 'u_2010783619', 'pro_id': '1660668', 'order_time': '16-08-2023_00:31:17'}
{'order_id': 'o_57196', 'user_id': 'u_2010783619', 'pro_id': '1288039', 'order_time': '8-11-2023_19:20:49'}
{'order_id': 'o_63125', 'user_id': 'u_2010783619', 'pro_id': '1365587', 'order_time': '3-09-2023_00:10:32'}
{'order_id': 'o_11707', 'user_id': 'u_2010783619', 'pro_id': '1232095', 'order_time': '25-02-2023_13:10:31'}
{'order_id': 'o_46251', 'user_id': 'u_2010783619', 'pro_id': '1274319', 'order_time': '2-11-2023_05:14:15'}
{'order_id': 'o_51678', 'user_id': 'u_2010783619', 'pro_id': '1229523', 'order_time': '11-07-2023_20:20:42'}
{'order_id': 'o_65311', 'user_id': 'u_2010783619', 'pro_id': '1561173', 'order_time': '23-12-2023_21:33:59'}
{'order_id': 'o_69290', 'user_id': 'u_2010783619', 'pro_id': '1224718', 'order_time': '16-09-2023_14:20:41'}
{'order_id': 'o_70016', 'user_id': 'u_2010783619', 'pro_id': '1292250', 'order_time': '5-10-2023_09:10:14'}
{'order_id': 'o_20677', 'user_id': 'u_2010783619', 'pro_id': '1668341', 'order_time': '25-07-2023_07:12:19'}
{'order_id': 'o_67920', 'user_id': 'u_2010783619', 'pro_id': '1339309', 'order_time': '5-02-2023_23:21:58'}
{'order_id': 'o_36236', 'user_id': 'u_2010783619', 'pro_id': '1086627', 'order_time': '8-02-2023_20:58:22'}
{'order_id': 'o_64269', 'user_id': 'u_2010783619', 'pro_id': '1091171', 'order_time': '7-10-2023_08:11:11'}
{'order_id': 'o_67024', 'user_id': 'u_2010783619', 'pro_id': '1618724', 'order_time': '9-09-2023_23:33:38'}
{'order_id': 'o_25681', 'user_id': 'u_2010783619', 'pro_id': '1660300', 'order_time': '27-06-2023_13:47:57'}
{'order_id': 'o_89488', 'user_id': 'u_2010783619', 'pro_id': '1692731', 'order_time': '20-05-2023_04:47:10'}
{'order_id': 'o_43260', 'user_id': 'u_2010783619', 'pro_id': '1673733', 'order_time': '12-05-2023_19:27:42'}
{'order_id': 'o_35479', 'user_id': 'u_2010783619', 'pro_id': '1110797', 'order_time': '11-07-2023_10:04:13'}
{'order_id': 'o_13362', 'user_id': 'u_2010783619', 'pro_id': '1510563', 'order_time': '28-10-2023_05:03:26'}
{'order_id': 'o_35525', 'user_id': 'u_2010783619', 'pro_id': '1342851', 'order_time': '27-05-2023_15:11:36'}
{'order_id': 'o_57308', 'user_id': 'u_2010783619', 'pro_id': '1294489', 'order_time': '4-09-2023_21:13:28'}
{'order_id': 'o_46892', 'user_id': 'u_2010783619', 'pro_id': '1559204', 'order_time': '8-01-2023_15:47:35'}
{'order_id': 'o_25306', 'user_id': 'u_2010783619', 'pro_id': '1558787', 'order_time': '8-10-2023_09:33:59'}
{'order_id': 'o_22143', 'user_id': 'u_2010783619', 'pro_id': '1620079', 'order_time': '5-05-2023_09:32:58'}
{'order_id': 'o_87977', 'user_id': 'u_2010783619', 'pro_id': '1354035', 'order_time': '25-11-2023_11:49:23'}
{'order_id': 'o_18911', 'user_id': 'u_2010783619', 'pro_id': '1674895', 'order_time': '20-05-2023_14:41:32'}
{'order_id': 'o_12900', 'user_id': 'u_2010783619', 'pro_id': '1702930', 'order_time': '7-07-2023_09:56:47'}
{'order_id': 'o_85228', 'user_id': 'u_2010783619', 'pro_id': '1109202', 'order_time': '21-01-2023_22:45:49'}
{'order_id': 'o_28114', 'user_id': 'u_2010783619', 'pro_id': '1722212', 'order_time': '21-02-2023_04:17:04'}
{'order_id': 'o_27918', 'user_id': 'u_2010783619', 'pro_id': '1203376', 'order_time': '27-06-2023_12:06:41'}
{'order_id': 'o_97823', 'user_id': 'u_2010783619', 'pro_id': '1405633', 'order_time': '26-09-2023_01:49:18'}
{'order_id': 'o_83474', 'user_id': 'u_2010783619', 'pro_id': '1243579', 'order_time': '25-06-2023_17:50:23'}
{'order_id': 'o_42412', 'user_id': 'u_2010783619', 'pro_id': '1013452', 'order_time': '19-08-2023_03:49:10'}
{'order_id': 'o_22776', 'user_id': 'u_2010783619', 'pro_id': '1381860', 'order_time': '16-02-2023_19:33:51'}
{'order_id': 'o_11179', 'user_id': 'u_2010783619', 'pro_id': '1402374', 'order_time': '16-07-2023_13:59:07'}
{'order_id': 'o_95765', 'user_id': 'u_2010783619', 'pro_id': '1138635', 'order_time': '11-12-2023_02:09:22'}
{'order_id': 'o_14448', 'user_id': 'u_2010783619', 'pro_id': '1245309', 'order_time': '7-07-2023_19:08:11'}
{'order_id': 'o_57484', 'user_id': 'u_2010783619', 'pro_id': '1724429', 'order_time': '28-03-2023_14:38:18'}
{'order_id': 'o_85860', 'user_id': 'u_2010783619', 'pro_id': '1705819', 'order_time': '17-08-2023_03:23:46'}
{'order_id': 'o_56097', 'user_id': 'u_2010783619', 'pro_id': '1641495', 'order_time': '13-04-2023_07:49:36'}
{'order_id': 'o_37429', 'user_id': 'u_2010783619', 'pro_id': '1604152', 'order_time': '10-12-2023_20:02:48'}
{'order_id': 'o_15322', 'user_id': 'u_2010783619', 'pro_id': '1707234', 'order_time': '20-01-2023_22:37:33'}
{'order_id': 'o_30970', 'user_id': 'u_2010783619', 'pro_id': '1371173', 'order_time': '3-11-2023_22:42:29'}
{'order_id': 'o_29131', 'user_id': 'u_2010783619', 'pro_id': '1260685', 'order_time': '1-06-2023_20:16:21'}
{'order_id': 'o_93327', 'user_id': 'u_2010783619', 'pro_id': '1254715', 'order_time': '11-02-2023_09:17:18'}
{'order_id': 'o_43548', 'user_id': 'u_2010783619', 'pro_id': '1409049', 'order_time': '18-07-2023_12:53:12'}
{'order_id': 'o_18051', 'user_id': 'u_2010783619', 'pro_id': '1547083', 'order_time': '7-06-2023_06:19:53'}
{'order_id': 'o_29696', 'user_id': 'u_2010783619', 'pro_id': '1251602', 'order_time': '25-02-2023_20:32:38'}
{'order_id': 'o_74681', 'user_id': 'u_2010783619', 'pro_id': '1321980', 'order_time': '27-03-2023_23:57:09'}
{'order_id': 'o_38632', 'user_id': 'u_2010783619', 'pro_id': '1701504', 'order_time': '3-02-2023_10:59:10'}
{'order_id': 'o_39849', 'user_id': 'u_2010783619', 'pro_id': '1348221', 'order_time': '12-09-2023_23:53:36'}
{'order_id': 'o_52018', 'user_id': 'u_2010783619', 'pro_id': '1350752', 'order_time': '2-01-2023_03:02:30'}
{'order_id': 'o_40634', 'user_id': 'u_2010783619', 'pro_id': '1708272', 'order_time': '16-05-2023_10:01:01'}
{'order_id': 'o_14371', 'user_id': 'u_2010783619', 'pro_id': '1224426', 'order_time': '8-07-2023_10:25:19'}
{'order_id': 'o_72289', 'user_id': 'u_2010783619', 'pro_id': '945420', 'order_time': '20-06-2023_02:49:19'}
{'order_id': 'o_85151', 'user_id': 'u_2010783619', 'pro_id': '1559670', 'order_time': '10-10-2023_07:25:13'}
{'order_id': 'o_48240', 'user_id': 'u_2010783619', 'pro_id': '1714371', 'order_time': '2-03-2023_12:21:13'}
{'order_id': 'o_24389', 'user_id': 'u_2010783619', 'pro_id': '1461518', 'order_time': '15-02-2023_15:53:48'}
{'order_id': 'o_28356', 'user_id': 'u_2010783619', 'pro_id': '1712804', 'order_time': '26-06-2023_10:42:55'}
{'order_id': 'o_59338', 'user_id': 'u_2010783619', 'pro_id': '1694945', 'order_time': '19-04-2023_07:10:32'}
{'order_id': 'o_54677', 'user_id': 'u_2010783619', 'pro_id': '1128505', 'order_time': '21-01-2023_01:10:23'}
{'order_id': 'o_88332', 'user_id': 'u_2010783619', 'pro_id': '1689021', 'order_time': '4-11-2023_14:16:01'}
{'order_id': 'o_56312', 'user_id': 'u_2010783619', 'pro_id': '1126515', 'order_time': '18-09-2023_02:02:14'}
{'order_id': 'o_11117', 'user_id': 'u_2010783619', 'pro_id': '1025892', 'order_time': '4-01-2023_08:54:19'}
{'order_id': 'o_48994', 'user_id': 'u_2010783619', 'pro_id': '1718468', 'order_time': '18-05-2023_01:02:40'}
{'order_id': 'o_20345', 'user_id': 'u_2010783619', 'pro_id': '1719880', 'order_time': '19-11-2023_07:27:40'}
{'order_id': 'o_84513', 'user_id': 'u_2010783619', 'pro_id': '1708972', 'order_time': '25-12-2023_17:05:57'}
{'order_id': 'o_32447', 'user_id': 'u_2010783619', 'pro_id': '1704427', 'order_time': '19-01-2023_08:56:52'}
{'order_id': 'o_61451', 'user_id': 'u_2010783619', 'pro_id': '1090229', 'order_time': '12-04-2023_15:56:37'}
{'order_id': 'o_86587', 'user_id': 'u_2010783619', 'pro_id': '1469730', 'order_time': '27-03-2023_20:33:35'}
{'order_id': 'o_38881', 'user_id': 'u_2010783619', 'pro_id': '1549155', 'order_time': '15-06-2023_04:20:36'}
{'order_id': 'o_59049', 'user_id': 'u_2010783619', 'pro_id': '1469039', 'order_time': '2-06-2023_00:21:00'}
{'order_id': 'o_86113', 'user_id': 'u_2010783619', 'pro_id': '1427288', 'order_time': '16-03-2023_04:55:10'}
